,path,emotion
891,data/training/Actor_26/26_01_01_01_south_angry.wav,angry
892,data/training/Actor_26/26_01_01_01_pike_angry.wav,angry
893,data/training/Actor_26/26_01_01_01_week_angry.wav,angry
894,data/training/Actor_26/26_01_01_01_merge_angry.wav,angry
895,data/training/Actor_26/26_01_01_01_voice_angry.wav,angry
896,data/training/Actor_26/26_01_01_01_match_angry.wav,angry
897,data/training/Actor_26/26_01_01_01_thin_angry.wav,angry
898,data/training/Actor_26/26_01_01_01_knock_angry.wav,angry
899,data/training/Actor_26/26_01_01_01_goal_angry.wav,angry
900,data/training/Actor_26/26_01_01_01_shirt_angry.wav,angry
901,data/training/Actor_26/26_01_01_01_bean_angry.wav,angry
902,data/training/Actor_26/26_01_01_01_page_angry.wav,angry
903,data/training/Actor_26/26_01_01_01_gun_angry.wav,angry
904,data/training/Actor_26/26_01_01_01_witch_angry.wav,angry
905,data/training/Actor_26/26_01_01_01_vine_angry.wav,angry
906,data/training/Actor_26/26_01_01_01_door_angry.wav,angry
907,data/training/Actor_26/26_01_01_01_nice_angry.wav,angry
908,data/training/Actor_26/26_01_01_01_moon_angry.wav,angry
909,data/training/Actor_26/26_01_01_01_bone_angry.wav,angry
910,data/training/Actor_26/26_01_01_01_base_angry.wav,angry
911,data/training/Actor_26/26_01_01_01_good_angry.wav,angry
912,data/training/Actor_26/26_01_01_01_dip_angry.wav,angry
913,data/training/Actor_26/26_01_01_01_hate_angry.wav,angry
914,data/training/Actor_26/26_01_01_01_sheep_angry.wav,angry
915,data/training/Actor_26/26_01_01_01_wife_angry.wav,angry
916,data/training/Actor_26/26_01_01_01_kill_angry.wav,angry
917,data/training/Actor_26/26_01_01_01_time_angry.wav,angry
918,data/training/Actor_26/26_01_01_01_met_angry.wav,angry
919,data/training/Actor_26/26_01_01_01_germ_angry.wav,angry
920,data/training/Actor_26/26_01_01_01_dodge_angry.wav,angry
921,data/training/Actor_26/26_01_01_01_tough_angry.wav,angry
922,data/training/Actor_26/26_01_01_01_wheat_angry.wav,angry
923,data/training/Actor_26/26_01_01_01_cool_angry.wav,angry
924,data/training/Actor_26/26_01_01_01_long_angry.wav,angry
925,data/training/Actor_26/26_01_01_01_shout_angry.wav,angry
926,data/training/Actor_26/26_01_01_01_yearn_angry.wav,angry
927,data/training/Actor_26/26_01_01_01_hole_angry.wav,angry
928,data/training/Actor_26/26_01_01_01_tell_angry.wav,angry
929,data/training/Actor_26/26_01_01_01_sell_angry.wav,angry
930,data/training/Actor_26/26_01_01_01_kick_angry.wav,angry
931,data/training/Actor_26/26_01_01_01_bought_angry.wav,angry
932,data/training/Actor_26/26_01_01_01_learn_angry.wav,angry
933,data/training/Actor_26/26_01_01_01_back_angry.wav,angry
934,data/training/Actor_26/26_01_01_01_thumb_angry.wav,angry
935,data/training/Actor_26/26_01_01_01_live_angry.wav,angry
936,data/training/Actor_26/26_01_01_01_laud_angry.wav,angry
937,data/training/Actor_26/26_01_01_01_keen_angry.wav,angry
938,data/training/Actor_26/26_01_01_01_chat_angry.wav,angry
939,data/training/Actor_26/26_01_01_01_perch_angry.wav,angry
940,data/training/Actor_26/26_01_01_01_thought_angry.wav,angry
941,data/training/Actor_26/26_01_01_01_rain_angry.wav,angry
942,data/training/Actor_26/26_01_01_01_cheek_angry.wav,angry
943,data/training/Actor_26/26_01_01_01_food_angry.wav,angry
944,data/training/Actor_26/26_01_01_01_mill_angry.wav,angry
945,data/training/Actor_26/26_01_01_01_jug_angry.wav,angry
946,data/training/Actor_26/26_01_01_01_chalk_angry.wav,angry
947,data/training/Actor_26/26_01_01_01_pole_angry.wav,angry
948,data/training/Actor_26/26_01_01_01_loaf_angry.wav,angry
949,data/training/Actor_26/26_01_01_01_gap_angry.wav,angry
950,data/training/Actor_26/26_01_01_01_dead_angry.wav,angry
951,data/training/Actor_26/26_01_01_01_raise_angry.wav,angry
952,data/training/Actor_26/26_01_01_01_name_angry.wav,angry
953,data/training/Actor_26/26_01_01_01_dog_angry.wav,angry
954,data/training/Actor_26/26_01_01_01_five_angry.wav,angry
955,data/training/Actor_26/26_01_01_01_raid_angry.wav,angry
956,data/training/Actor_26/26_01_01_01_lose_angry.wav,angry
957,data/training/Actor_26/26_01_01_01_tip_angry.wav,angry
958,data/training/Actor_26/26_01_01_01_date_angry.wav,angry
959,data/training/Actor_26/26_01_01_01_make_angry.wav,angry
960,data/training/Actor_26/26_01_01_01_gin_angry.wav,angry
961,data/training/Actor_26/26_01_01_01_ring_angry.wav,angry
962,data/training/Actor_26/26_01_01_01_jar_angry.wav,angry
963,data/training/Actor_26/26_01_01_01_have_angry.wav,angry
964,data/training/Actor_26/26_01_01_01_tape_angry.wav,angry
965,data/training/Actor_26/26_01_01_01_burn_angry.wav,angry
966,data/training/Actor_26/26_01_01_01_luck_angry.wav,angry
967,data/training/Actor_26/26_01_01_01_fat_angry.wav,angry
968,data/training/Actor_26/26_01_01_01_choice_angry.wav,angry
969,data/training/Actor_26/26_01_01_01_dab_angry.wav,angry
970,data/training/Actor_26/26_01_01_01_rush_angry.wav,angry
971,data/training/Actor_26/26_01_01_01_pool_angry.wav,angry
972,data/training/Actor_26/26_01_01_01_book_angry.wav,angry
973,data/training/Actor_26/26_01_01_01_said_angry.wav,angry
974,data/training/Actor_26/26_01_01_01_limb_angry.wav,angry
975,data/training/Actor_26/26_01_01_01_death_angry.wav,angry
976,data/training/Actor_26/26_01_01_01_void_angry.wav,angry
977,data/training/Actor_26/26_01_01_01_wash_angry.wav,angry
978,data/training/Actor_26/26_01_01_01_mood_angry.wav,angry
979,data/training/Actor_26/26_01_01_01_beg_angry.wav,angry
980,data/training/Actor_26/26_01_01_01_white_angry.wav,angry
981,data/training/Actor_26/26_01_01_01_hire_angry.wav,angry
982,data/training/Actor_26/26_01_01_01_king_angry.wav,angry
983,data/training/Actor_26/26_01_01_01_take_angry.wav,angry
984,data/training/Actor_26/26_01_01_01_far_angry.wav,angry
985,data/training/Actor_26/26_01_01_01_get_angry.wav,angry
986,data/training/Actor_26/26_01_01_01_rose_angry.wav,angry
987,data/training/Actor_26/26_01_01_01_hash_angry.wav,angry
988,data/training/Actor_26/26_01_01_01_when_angry.wav,angry
989,data/training/Actor_26/26_01_01_01_keg_angry.wav,angry
990,data/training/Actor_26/26_01_01_01_bath_angry.wav,angry
991,data/training/Actor_26/26_01_01_01_young_angry.wav,angry
992,data/training/Actor_26/26_01_01_01_love_angry.wav,angry
993,data/training/Actor_26/26_01_01_01_fit_angry.wav,angry
994,data/training/Actor_26/26_01_01_01_gaze_angry.wav,angry
995,data/training/Actor_26/26_01_01_01_kite_angry.wav,angry
996,data/training/Actor_26/26_01_01_01_hall_angry.wav,angry
997,data/training/Actor_26/26_01_01_01_wire_angry.wav,angry
998,data/training/Actor_26/26_01_01_01_rot_angry.wav,angry
999,data/training/Actor_26/26_01_01_01_youth_angry.wav,angry
1000,data/training/Actor_26/26_01_01_01_team_angry.wav,angry
1001,data/training/Actor_26/26_01_01_01_such_angry.wav,angry
1002,data/training/Actor_26/26_01_01_01_phone_angry.wav,angry
1003,data/training/Actor_26/26_01_01_01_rat_angry.wav,angry
1004,data/training/Actor_26/26_01_01_01_soup_angry.wav,angry
1005,data/training/Actor_26/26_01_01_01_road_angry.wav,angry
1006,data/training/Actor_26/26_01_01_01_home_angry.wav,angry
1007,data/training/Actor_26/26_01_01_01_gas_angry.wav,angry
1008,data/training/Actor_26/26_01_01_01_wag_angry.wav,angry
1009,data/training/Actor_26/26_01_01_01_dime_angry.wav,angry
1010,data/training/Actor_26/26_01_01_01_search_angry.wav,angry
1011,data/training/Actor_26/26_01_01_01_sail_angry.wav,angry
1012,data/training/Actor_26/26_01_01_01_size_angry.wav,angry
1013,data/training/Actor_26/26_01_01_01_shawl_angry.wav,angry
1014,data/training/Actor_26/26_01_01_01_deep_angry.wav,angry
1015,data/training/Actor_26/26_01_01_01_should_angry.wav,angry
1016,data/training/Actor_26/26_01_01_01_hit_angry.wav,angry
1017,data/training/Actor_26/26_01_01_01_sub_angry.wav,angry
1018,data/training/Actor_26/26_01_01_01_shack_angry.wav,angry
1019,data/training/Actor_26/26_01_01_01_judge_angry.wav,angry
1020,data/training/Actor_26/26_01_01_01_goose_angry.wav,angry
1021,data/training/Actor_26/26_01_01_01_ton_angry.wav,angry
1022,data/training/Actor_26/26_01_01_01_rag_angry.wav,angry
1023,data/training/Actor_26/26_01_01_01_puff_angry.wav,angry
1024,data/training/Actor_26/26_01_01_01_lean_angry.wav,angry
1025,data/training/Actor_26/26_01_01_01_jail_angry.wav,angry
1026,data/training/Actor_26/26_01_01_01_hurl_angry.wav,angry
1027,data/training/Actor_26/26_01_01_01_yes_angry.wav,angry
1028,data/training/Actor_26/26_01_01_01_hush_angry.wav,angry
1029,data/training/Actor_26/26_01_01_01_pad_angry.wav,angry
1030,data/training/Actor_26/26_01_01_01_shall_angry.wav,angry
1031,data/training/Actor_26/26_01_01_01_tool_angry.wav,angry
1032,data/training/Actor_26/26_01_01_01_lease_angry.wav,angry
1033,data/training/Actor_26/26_01_01_01_juice_angry.wav,angry
1034,data/training/Actor_26/26_01_01_01_mob_angry.wav,angry
1035,data/training/Actor_26/26_01_01_01_pass_angry.wav,angry
1036,data/training/Actor_26/26_01_01_01_tire_angry.wav,angry
1037,data/training/Actor_26/26_01_01_01_sure_angry.wav,angry
1038,data/training/Actor_26/26_01_01_01_vote_angry.wav,angry
1039,data/training/Actor_26/26_01_01_01_room_angry.wav,angry
1040,data/training/Actor_26/26_01_01_01_join_angry.wav,angry
1041,data/training/Actor_26/26_01_01_01_reach_angry.wav,angry
1042,data/training/Actor_26/26_01_01_01_third_angry.wav,angry
1043,data/training/Actor_26/26_01_01_01_life_angry.wav,angry
1044,data/training/Actor_26/26_01_01_01_doll_angry.wav,angry
1045,data/training/Actor_26/26_01_01_01_lot_angry.wav,angry
1046,data/training/Actor_26/26_01_01_01_talk_angry.wav,angry
1047,data/training/Actor_26/26_01_01_01_mess_angry.wav,angry
1048,data/training/Actor_26/26_01_01_01_bite_angry.wav,angry
1049,data/training/Actor_26/26_01_01_01_fall_angry.wav,angry
1050,data/training/Actor_26/26_01_01_01_pain_angry.wav,angry
1051,data/training/Actor_26/26_01_01_01_nag_angry.wav,angry
1052,data/training/Actor_26/26_01_01_01_neat_angry.wav,angry
1053,data/training/Actor_26/26_01_01_01_late_angry.wav,angry
1054,data/training/Actor_26/26_01_01_01_mop_angry.wav,angry
1055,data/training/Actor_26/26_01_01_01_note_angry.wav,angry
1056,data/training/Actor_26/26_01_01_01_ripe_angry.wav,angry
1057,data/training/Actor_26/26_01_01_01_ditch_angry.wav,angry
1058,data/training/Actor_26/26_01_01_01_seize_angry.wav,angry
1059,data/training/Actor_26/26_01_01_01_read_angry.wav,angry
1060,data/training/Actor_26/26_01_01_01_mouse_angry.wav,angry
1061,data/training/Actor_26/26_01_01_01_haze_angry.wav,angry
1062,data/training/Actor_26/26_01_01_01_pearl_angry.wav,angry
1063,data/training/Actor_26/26_01_01_01_lore_angry.wav,angry
1064,data/training/Actor_26/26_01_01_01_mode_angry.wav,angry
1065,data/training/Actor_26/26_01_01_01_check_angry.wav,angry
1066,data/training/Actor_26/26_01_01_01_boat_angry.wav,angry
1067,data/training/Actor_26/26_01_01_01_soap_angry.wav,angry
1068,data/training/Actor_26/26_01_01_01_which_angry.wav,angry
1069,data/training/Actor_26/26_01_01_01_peg_angry.wav,angry
1070,data/training/Actor_26/26_01_01_01_whip_angry.wav,angry
1071,data/training/Actor_26/26_01_01_01_rough_angry.wav,angry
1072,data/training/Actor_26/26_01_01_01_pick_angry.wav,angry
1073,data/training/Actor_26/26_01_01_01_numb_angry.wav,angry
1074,data/training/Actor_26/26_01_01_01_near_angry.wav,angry
1075,data/training/Actor_26/26_01_01_01_turn_angry.wav,angry
1076,data/training/Actor_26/26_01_01_01_red_angry.wav,angry
1077,data/training/Actor_26/26_01_01_01_fail_angry.wav,angry
1078,data/training/Actor_26/26_01_01_01_lid_angry.wav,angry
1079,data/training/Actor_26/26_01_01_01_bar_angry.wav,angry
1080,data/training/Actor_19/03-02-05-02-02-02-19_angry.wav,angry
1081,data/training/Actor_19/19_02_02_01_kids-talking_angry.wav,angry
1082,data/training/Actor_19/19_01_02_02_kids-talking_angry.wav,angry
1083,data/training/Actor_19/19_01_02_01_kids-talking_angry.wav,angry
1084,data/training/Actor_19/19_02_02_02_kids-talking_angry.wav,angry
1085,data/training/Actor_19/03-02-05-01-02-02-19_angry.wav,angry
1086,data/training/Actor_19/19_02_02_02_dogs-sitting_angry.wav,angry
1087,data/training/Actor_19/19_01_02_01_dogs-sitting_angry.wav,angry
1088,data/training/Actor_19/03-02-05-01-01-01-19_angry.wav,angry
1089,data/training/Actor_19/03-02-05-02-01-01-19_angry.wav,angry
1090,data/training/Actor_19/19_01_02_02_dogs-sitting_angry.wav,angry
1091,data/training/Actor_19/19_02_02_01_dogs-sitting_angry.wav,angry
1092,data/training/Actor_19/19_02_01_02_kids-talking_angry.wav,angry
1093,data/training/Actor_19/19_01_01_01_kids-talking_angry.wav,angry
1094,data/training/Actor_19/03-02-05-01-01-02-19_angry.wav,angry
1095,data/training/Actor_19/03-02-05-02-01-02-19_angry.wav,angry
1096,data/training/Actor_19/19_01_01_02_kids-talking_angry.wav,angry
1097,data/training/Actor_19/19_02_01_01_kids-talking_angry.wav,angry
1098,data/training/Actor_19/03-02-05-02-02-01-19_angry.wav,angry
1099,data/training/Actor_19/19_02_01_01_dogs-sitting_angry.wav,angry
1100,data/training/Actor_19/19_01_01_02_dogs-sitting_angry.wav,angry
1101,data/training/Actor_19/19_01_01_01_dogs-sitting_angry.wav,angry
1102,data/training/Actor_19/19_02_01_02_dogs-sitting_angry.wav,angry
1103,data/training/Actor_19/03-02-05-01-02-01-19_angry.wav,angry
1104,data/training/Actor_10/10_01_01_01_dogs-sitting_angry.wav,angry
1105,data/training/Actor_10/10_02_01_02_dogs-sitting_angry.wav,angry
1106,data/training/Actor_10/10_02_01_01_dogs-sitting_angry.wav,angry
1107,data/training/Actor_10/10_01_01_02_dogs-sitting_angry.wav,angry
1108,data/training/Actor_10/10_01_01_02_kids-talking_angry.wav,angry
1109,data/training/Actor_10/10_02_01_01_kids-talking_angry.wav,angry
1110,data/training/Actor_10/10_02_01_02_kids-talking_angry.wav,angry
1111,data/training/Actor_10/10_01_01_01_kids-talking_angry.wav,angry
1112,data/training/Actor_10/10_01_02_02_dogs-sitting_angry.wav,angry
1113,data/training/Actor_10/10_02_02_01_dogs-sitting_angry.wav,angry
1114,data/training/Actor_10/10_02_02_02_dogs-sitting_angry.wav,angry
1115,data/training/Actor_10/10_01_02_01_dogs-sitting_angry.wav,angry
1116,data/training/Actor_10/10_01_02_01_kids-talking_angry.wav,angry
1117,data/training/Actor_10/10_02_02_02_kids-talking_angry.wav,angry
1118,data/training/Actor_10/10_02_02_01_kids-talking_angry.wav,angry
1119,data/training/Actor_10/10_01_02_02_kids-talking_angry.wav,angry
1120,data/training/Actor_17/17_02_02_02_dogs-sitting_angry.wav,angry
1121,data/training/Actor_17/03-02-05-02-02-01-17_angry.wav,angry
1122,data/training/Actor_17/03-02-05-01-02-01-17_angry.wav,angry
1123,data/training/Actor_17/17_02_02_01_dogs-sitting_angry.wav,angry
1124,data/training/Actor_17/03-02-05-01-01-02-17_angry.wav,angry
1125,data/training/Actor_17/17_02_02_01_kids-talking_angry.wav,angry
1126,data/training/Actor_17/17_02_02_02_kids-talking_angry.wav,angry
1127,data/training/Actor_17/03-02-05-02-01-02-17_angry.wav,angry
1128,data/training/Actor_17/03-02-05-01-01-01-17_angry.wav,angry
1129,data/training/Actor_17/17_02_01_01_dogs-sitting_angry.wav,angry
1130,data/training/Actor_17/17_02_01_02_dogs-sitting_angry.wav,angry
1131,data/training/Actor_17/03-02-05-02-01-01-17_angry.wav,angry
1132,data/training/Actor_17/17_02_01_02_kids-talking_angry.wav,angry
1133,data/training/Actor_17/03-02-05-02-02-02-17_angry.wav,angry
1134,data/training/Actor_17/03-02-05-01-02-02-17_angry.wav,angry
1135,data/training/Actor_17/17_02_01_01_kids-talking_angry.wav,angry
1136,data/training/Actor_04/04_02_01_02_kids-talking_angry.wav,angry
1137,data/training/Actor_04/04_01_01_01_kids-talking_angry.wav,angry
1138,data/training/Actor_04/03-02-05-02-01-02-04_angry.wav,angry
1139,data/training/Actor_04/04_01_01_02_kids-talking_angry.wav,angry
1140,data/training/Actor_04/04_02_01_01_kids-talking_angry.wav,angry
1141,data/training/Actor_04/03-02-05-01-01-02-04_angry.wav,angry
1142,data/training/Actor_04/04_02_01_01_dogs-sitting_angry.wav,angry
1143,data/training/Actor_04/04_01_01_02_dogs-sitting_angry.wav,angry
1144,data/training/Actor_04/03-02-05-01-02-01-04_angry.wav,angry
1145,data/training/Actor_04/04_01_01_01_dogs-sitting_angry.wav,angry
1146,data/training/Actor_04/04_02_01_02_dogs-sitting_angry.wav,angry
1147,data/training/Actor_04/03-02-05-02-02-01-04_angry.wav,angry
1148,data/training/Actor_04/03-02-05-01-02-02-04_angry.wav,angry
1149,data/training/Actor_04/04_02_02_01_kids-talking_angry.wav,angry
1150,data/training/Actor_04/04_01_02_02_kids-talking_angry.wav,angry
1151,data/training/Actor_04/04_01_02_01_kids-talking_angry.wav,angry
1152,data/training/Actor_04/04_02_02_02_kids-talking_angry.wav,angry
1153,data/training/Actor_04/03-02-05-02-02-02-04_angry.wav,angry
1154,data/training/Actor_04/04_02_02_02_dogs-sitting_angry.wav,angry
1155,data/training/Actor_04/04_01_02_01_dogs-sitting_angry.wav,angry
1156,data/training/Actor_04/03-02-05-02-01-01-04_angry.wav,angry
1157,data/training/Actor_04/03-02-05-01-01-01-04_angry.wav,angry
1158,data/training/Actor_04/04_01_02_02_dogs-sitting_angry.wav,angry
1159,data/training/Actor_04/04_02_02_01_dogs-sitting_angry.wav,angry
1160,data/training/Actor_03/03_01_02_01_kids-talking_angry.wav,angry
1161,data/training/Actor_03/03_02_02_02_kids-talking_angry.wav,angry
1162,data/training/Actor_03/03-02-05-02-02-01-03_angry.wav,angry
1163,data/training/Actor_03/03-02-05-01-02-01-03_angry.wav,angry
1164,data/training/Actor_03/03_02_02_01_kids-talking_angry.wav,angry
1165,data/training/Actor_03/03_01_02_02_kids-talking_angry.wav,angry
1166,data/training/Actor_03/03-02-05-01-01-02-03_angry.wav,angry
1167,data/training/Actor_03/03_01_02_02_dogs-sitting_angry.wav,angry
1168,data/training/Actor_03/03_02_02_01_dogs-sitting_angry.wav,angry
1169,data/training/Actor_03/03_02_02_02_dogs-sitting_angry.wav,angry
1170,data/training/Actor_03/03_01_02_01_dogs-sitting_angry.wav,angry
1171,data/training/Actor_03/03-02-05-02-01-02-03_angry.wav,angry
1172,data/training/Actor_03/03_01_01_02_kids-talking_angry.wav,angry
1173,data/training/Actor_03/03_02_01_01_kids-talking_angry.wav,angry
1174,data/training/Actor_03/03-02-05-01-01-01-03_angry.wav,angry
1175,data/training/Actor_03/03-02-05-02-01-01-03_angry.wav,angry
1176,data/training/Actor_03/03_02_01_02_kids-talking_angry.wav,angry
1177,data/training/Actor_03/03_01_01_01_kids-talking_angry.wav,angry
1178,data/training/Actor_03/03-02-05-02-02-02-03_angry.wav,angry
1179,data/training/Actor_03/03_01_01_01_dogs-sitting_angry.wav,angry
1180,data/training/Actor_03/03_02_01_02_dogs-sitting_angry.wav,angry
1181,data/training/Actor_03/03_02_01_01_dogs-sitting_angry.wav,angry
1182,data/training/Actor_03/03_01_01_02_dogs-sitting_angry.wav,angry
1183,data/training/Actor_03/03-02-05-01-02-02-03_angry.wav,angry
1184,data/training/Actor_02/02_02_01_02_dogs-sitting_angry.wav,angry
1185,data/training/Actor_02/03-02-05-01-01-02-02_angry.wav,angry
1186,data/training/Actor_02/02_02_01_01_dogs-sitting_angry.wav,angry
1187,data/training/Actor_02/02_01_01_02_dogs-sitting_angry.wav,angry
1188,data/training/Actor_02/03-02-05-02-01-02-02_angry.wav,angry
1189,data/training/Actor_02/02_01_01_02_kids-talking_angry.wav,angry
1190,data/training/Actor_02/02_02_01_01_kids-talking_angry.wav,angry
1191,data/training/Actor_02/03-02-05-02-02-01-02_angry.wav,angry
1192,data/training/Actor_02/02_02_01_02_kids-talking_angry.wav,angry
1193,data/training/Actor_02/03-02-05-01-02-01-02_angry.wav,angry
1194,data/training/Actor_02/02_01_02_02_dogs-sitting_angry.wav,angry
1195,data/training/Actor_02/02_02_02_01_dogs-sitting_angry.wav,angry
1196,data/training/Actor_02/03-02-05-02-02-02-02_angry.wav,angry
1197,data/training/Actor_02/03-02-05-01-02-02-02_angry.wav,angry
1198,data/training/Actor_02/02_02_02_02_dogs-sitting_angry.wav,angry
1199,data/training/Actor_02/02_01_02_01_dogs-sitting_angry.wav,angry
1200,data/training/Actor_02/03-02-05-01-01-01-02_angry.wav,angry
1201,data/training/Actor_02/02_01_02_01_kids-talking_angry.wav,angry
1202,data/training/Actor_02/02_02_02_02_kids-talking_angry.wav,angry
1203,data/training/Actor_02/02_02_02_01_kids-talking_angry.wav,angry
1204,data/training/Actor_02/02_01_02_02_kids-talking_angry.wav,angry
1205,data/training/Actor_02/03-02-05-02-01-01-02_angry.wav,angry
1206,data/training/Actor_05/03-02-05-01-02-01-05_angry.wav,angry
1207,data/training/Actor_05/05_02_02_02_dogs-sitting_angry.wav,angry
1208,data/training/Actor_05/05_01_02_01_dogs-sitting_angry.wav,angry
1209,data/training/Actor_05/05_01_02_02_dogs-sitting_angry.wav,angry
1210,data/training/Actor_05/05_02_02_01_dogs-sitting_angry.wav,angry
1211,data/training/Actor_05/03-02-05-02-02-01-05_angry.wav,angry
1212,data/training/Actor_05/05_02_02_01_kids-talking_angry.wav,angry
1213,data/training/Actor_05/05_01_02_02_kids-talking_angry.wav,angry
1214,data/training/Actor_05/03-02-05-02-01-02-05_angry.wav,angry
1215,data/training/Actor_05/03-02-05-01-01-02-05_angry.wav,angry
1216,data/training/Actor_05/05_01_02_01_kids-talking_angry.wav,angry
1217,data/training/Actor_05/05_02_02_02_kids-talking_angry.wav,angry
1218,data/training/Actor_05/05_02_01_01_dogs-sitting_angry.wav,angry
1219,data/training/Actor_05/05_01_01_02_dogs-sitting_angry.wav,angry
1220,data/training/Actor_05/03-02-05-02-01-01-05_angry.wav,angry
1221,data/training/Actor_05/03-02-05-01-01-01-05_angry.wav,angry
1222,data/training/Actor_05/05_01_01_01_dogs-sitting_angry.wav,angry
1223,data/training/Actor_05/05_02_01_02_dogs-sitting_angry.wav,angry
1224,data/training/Actor_05/03-02-05-01-02-02-05_angry.wav,angry
1225,data/training/Actor_05/05_02_01_02_kids-talking_angry.wav,angry
1226,data/training/Actor_05/05_01_01_01_kids-talking_angry.wav,angry
1227,data/training/Actor_05/05_01_01_02_kids-talking_angry.wav,angry
1228,data/training/Actor_05/05_02_01_01_kids-talking_angry.wav,angry
1229,data/training/Actor_05/03-02-05-02-02-02-05_angry.wav,angry
1230,data/training/Actor_12/12_01_02_01_dogs-sitting_angry.wav,angry
1231,data/training/Actor_12/12_02_02_02_dogs-sitting_angry.wav,angry
1232,data/training/Actor_12/03-02-05-01-02-02-12_angry.wav,angry
1233,data/training/Actor_12/03-02-05-02-02-02-12_angry.wav,angry
1234,data/training/Actor_12/12_02_02_01_dogs-sitting_angry.wav,angry
1235,data/training/Actor_12/12_01_02_02_dogs-sitting_angry.wav,angry
1236,data/training/Actor_12/03-02-05-02-01-01-12_angry.wav,angry
1237,data/training/Actor_12/12_01_02_02_kids-talking_angry.wav,angry
1238,data/training/Actor_12/12_02_02_01_kids-talking_angry.wav,angry
1239,data/training/Actor_12/12_02_02_02_kids-talking_angry.wav,angry
1240,data/training/Actor_12/12_01_02_01_kids-talking_angry.wav,angry
1241,data/training/Actor_12/03-02-05-01-01-01-12_angry.wav,angry
1242,data/training/Actor_12/12_01_01_02_dogs-sitting_angry.wav,angry
1243,data/training/Actor_12/12_02_01_01_dogs-sitting_angry.wav,angry
1244,data/training/Actor_12/03-02-05-02-01-02-12_angry.wav,angry
1245,data/training/Actor_12/03-02-05-01-01-02-12_angry.wav,angry
1246,data/training/Actor_12/12_02_01_02_dogs-sitting_angry.wav,angry
1247,data/training/Actor_12/12_01_01_01_dogs-sitting_angry.wav,angry
1248,data/training/Actor_12/03-02-05-01-02-01-12_angry.wav,angry
1249,data/training/Actor_12/12_01_01_01_kids-talking_angry.wav,angry
1250,data/training/Actor_12/12_02_01_02_kids-talking_angry.wav,angry
1251,data/training/Actor_12/12_02_01_01_kids-talking_angry.wav,angry
1252,data/training/Actor_12/12_01_01_02_kids-talking_angry.wav,angry
1253,data/training/Actor_12/03-02-05-02-02-01-12_angry.wav,angry
1254,data/training/Actor_15/03-02-05-01-01-01-15_angry.wav,angry
1255,data/training/Actor_15/15_02_01_02_dogs-sitting_angry.wav,angry
1256,data/training/Actor_15/15_02_01_01_dogs-sitting_angry.wav,angry
1257,data/training/Actor_15/03-02-05-02-01-01-15_angry.wav,angry
1258,data/training/Actor_15/15_02_01_01_kids-talking_angry.wav,angry
1259,data/training/Actor_15/03-02-05-02-02-02-15_angry.wav,angry
1260,data/training/Actor_15/03-02-05-01-02-02-15_angry.wav,angry
1261,data/training/Actor_15/15_02_01_02_kids-talking_angry.wav,angry
1262,data/training/Actor_15/15_02_02_01_dogs-sitting_angry.wav,angry
1263,data/training/Actor_15/03-02-05-02-02-01-15_angry.wav,angry
1264,data/training/Actor_15/15_02_02_02_dogs-sitting_angry.wav,angry
1265,data/training/Actor_15/03-02-05-01-02-01-15_angry.wav,angry
1266,data/training/Actor_15/15_02_02_02_kids-talking_angry.wav,angry
1267,data/training/Actor_15/03-02-05-01-01-02-15_angry.wav,angry
1268,data/training/Actor_15/15_02_02_01_kids-talking_angry.wav,angry
1269,data/training/Actor_15/03-02-05-02-01-02-15_angry.wav,angry
1270,data/training/Actor_23/03-02-05-01-01-02-23_angry.wav,angry
1271,data/training/Actor_23/23_01_01_01_dogs-sitting_angry.wav,angry
1272,data/training/Actor_23/03-02-05-02-01-02-23_angry.wav,angry
1273,data/training/Actor_23/23_01_01_02_dogs-sitting_angry.wav,angry
1274,data/training/Actor_23/03-02-05-02-02-01-23_angry.wav,angry
1275,data/training/Actor_23/23_01_01_02_kids-talking_angry.wav,angry
1276,data/training/Actor_23/03-02-05-01-02-01-23_angry.wav,angry
1277,data/training/Actor_23/23_01_01_01_kids-talking_angry.wav,angry
1278,data/training/Actor_23/23_01_02_02_dogs-sitting_angry.wav,angry
1279,data/training/Actor_23/03-02-05-02-02-02-23_angry.wav,angry
1280,data/training/Actor_23/03-02-05-01-02-02-23_angry.wav,angry
1281,data/training/Actor_23/23_01_02_01_dogs-sitting_angry.wav,angry
1282,data/training/Actor_23/03-02-05-01-01-01-23_angry.wav,angry
1283,data/training/Actor_23/23_01_02_01_kids-talking_angry.wav,angry
1284,data/training/Actor_23/23_01_02_02_kids-talking_angry.wav,angry
1285,data/training/Actor_23/03-02-05-02-01-01-23_angry.wav,angry
1286,data/training/Actor_24/03-02-05-01-02-01-24_angry.wav,angry
1287,data/training/Actor_24/24_01_02_01_dogs-sitting_angry.wav,angry
1288,data/training/Actor_24/24_02_02_02_dogs-sitting_angry.wav,angry
1289,data/training/Actor_24/24_02_02_01_dogs-sitting_angry.wav,angry
1290,data/training/Actor_24/24_01_02_02_dogs-sitting_angry.wav,angry
1291,data/training/Actor_24/03-02-05-02-02-01-24_angry.wav,angry
1292,data/training/Actor_24/24_01_02_02_kids-talking_angry.wav,angry
1293,data/training/Actor_24/24_02_02_01_kids-talking_angry.wav,angry
1294,data/training/Actor_24/03-02-05-02-01-02-24_angry.wav,angry
